timestamp,principal,device,activity,message,attribute,value,anomaly,time_hdn,date,time
1638140400,System,Climate Sensmitter,Building Automation,Data,Temperature,28.14706217638986,0,230000,2021-11-28,23:00:00
1638144000,System,Smart Camera,Building Automation,Data,Direction,right,0,000000,2021-11-29,00:00:00
1638147600,System,Smart Camera,Building Automation,Data,Presence,1,0,010000,2021-11-29,01:00:00
1638151200,System,Smart Camera,Building Automation,Data,Presence,1,0,020000,2021-11-29,02:00:00
1638154800,System,Smart Lighting,Building Automation,Command,Brightness,60.0,0,030000,2021-11-29,03:00:00
1638158400,User2,Phone,User Feedback,Data,State,silent,0,040000,2021-11-29,04:00:00
1638162000,System,Smart Camera,Building Automation,Data,Presence,0,0,050000,2021-11-29,05:00:00
1638165600,User1,Phone,User Feedback,Data,State,silent,0,060000,2021-11-29,06:00:00
1638176400,System,Smart Camera,Building Automation,Data,Direction,right,0,090000,2021-11-29,09:00:00
1638180000,System,Climate Sensmitter,Building Automation,Data,Temperature,21.768680682369723,0,100000,2021-11-29,10:00:00
1638183600,User1,Phone,User Feedback,Data,State,convo/meeting,0,110000,2021-11-29,11:00:00
1638187200,User3,Phone,User Feedback,Data,State,convo/meeting,1,120000,2021-11-29,12:00:00
1638190800,User3,Phone,User Feedback,Data,State,convo/meeting,1,130000,2021-11-29,13:00:00
1638194400,System,Climate Sensmitter,Building Automation,Data,Temperature,28.645781501713202,0,140000,2021-11-29,14:00:00
1638198000,System,Climate Sensmitter,Building Automation,Data,Temperature,24.56325388366526,0,150000,2021-11-29,15:00:00
1638201600,User3,Phone,User Feedback,Data,State,convo/meeting,1,160000,2021-11-29,16:00:00
1638205200,System,Smart Camera,Building Automation,Data,Direction,left,0,170000,2021-11-29,17:00:00
1638208800,System,Climate Sensmitter,Building Automation,Data,Temperature,33.51509982522027,0,180000,2021-11-29,18:00:00
1638212400,System,Climate Sensmitter,Building Automation,Data,Temperature,22.655241881431685,0,190000,2021-11-29,19:00:00
1638219600,System,Climate Sensmitter,Building Automation,Data,Temperature,24.752963067427615,0,210000,2021-11-29,21:00:00
1638226800,User2,Phone,User Feedback,Data,Count,0,0,230000,2021-11-29,23:00:00
1638230400,System,Smart Lighting,Building Automation,Command,Brightness,248.0,0,000000,2021-11-30,00:00:00
1638234000,System,Smart Camera,Building Automation,Data,Direction,right,0,010000,2021-11-30,01:00:00
1638241200,System,Smart Camera,Building Automation,Data,Presence,1,0,030000,2021-11-30,03:00:00
1638244800,System,Smart Lighting,Building Automation,Command,Brightness,28.0,0,040000,2021-11-30,04:00:00
1638248400,User1,Phone,User Feedback,Data,State,silent,0,050000,2021-11-30,05:00:00
1638252000,System,Climate Sensmitter,Building Automation,Data,Temperature,20.849294577312484,0,060000,2021-11-30,06:00:00
1638255600,System,Smart Camera,Building Automation,Data,Direction,out,0,070000,2021-11-30,07:00:00
1638259200,System,Smart Lighting,Building Automation,Command,Brightness,0.0,0,080000,2021-11-30,08:00:00
1638262800,System,Smart Camera,Building Automation,Data,Direction,out,0,090000,2021-11-30,09:00:00
1638266400,User3,Phone,User Feedback,Data,Count,0,0,100000,2021-11-30,10:00:00
1638270000,User2,Phone,User Feedback,Data,State,convo/meeting,0,110000,2021-11-30,11:00:00
1638273600,System,Climate Sensmitter,Building Automation,Data,Temperature,24.29340826566176,0,120000,2021-11-30,12:00:00
1638277200,System,Climate Sensmitter,Building Automation,Data,Temperature,21.166401538378807,0,130000,2021-11-30,13:00:00
1638280800,System,Smart Camera,Building Automation,Data,Presence,0,0,140000,2021-11-30,14:00:00
1638284400,System,Smart Camera,Building Automation,Data,Direction,out,0,150000,2021-11-30,15:00:00
1638288000,User1,Phone,User Feedback,Data,State,convo/meeting,0,160000,2021-11-30,16:00:00
1638291600,System,Climate Sensmitter,Building Automation,Data,Temperature,26.012716661943365,0,170000,2021-11-30,17:00:00
1638298800,System,Smart Camera,Building Automation,Data,Presence,0,0,190000,2021-11-30,19:00:00
1638302400,System,Climate Sensmitter,Building Automation,Data,Temperature,35.94779909994529,0,200000,2021-11-30,20:00:00
1638306000,System,Climate Sensmitter,Building Automation,Data,Temperature,20.373762054786017,0,210000,2021-11-30,21:00:00
1638309600,User3,Phone,User Feedback,Data,State,silent,1,220000,2021-11-30,22:00:00
1638313200,User3,Phone,User Feedback,Data,State,silent,1,230000,2021-11-30,23:00:00
1638316800,System,Climate Sensmitter,Building Automation,Data,Temperature,22.89034179545277,0,000000,2021-12-01,00:00:00
